GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1137403990	2021-06-20 16:34:37.061272	3788	species	avibase-C3AD1AFF	Chimney Swift	Chaetura pelagica				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573417	2021-06-19 22:29:54.874434	3788	species	avibase-C3AD1AFF	Chimney Swift	Chaetura pelagica				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390147	2021-06-30 10:37:38.264078	3788	species	avibase-C3AD1AFF	Chimney Swift	Chaetura pelagica				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390141	2021-06-30 10:37:38.264078	32752	species	avibase-8BBB3255	Common Grackle	Quiscalus quiscula				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573420	2021-06-19 22:29:54.874434	7071	species	avibase-3AC46C54	Double-crested Cormorant	Nannopterum auritum				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573408	2021-06-19 22:29:54.874434	10892	species	avibase-1B2A6386	Downy Woodpecker	Dryobates pubescens				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1119333121	2021-04-12 11:46:27.927444	10892	species	avibase-1B2A6386	Downy Woodpecker	Dryobates pubescens				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lenoir Landing Road, Toxey, Alabama, US (31.854, -88.162)	L10990342	P	31.8543686	-88.1615555	2021-04-12	10:30:00	obsr1415768	S85395547	Traveling	P22	EBIRD	15	0.241		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389679	2021-04-30 21:21:17.963565	27185	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390139	2021-06-30 10:37:38.264078	27185	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				5	FY	C4	FY		United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117678876	2021-04-10 17:59:02.202573	27185	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1137404010	2021-06-20 16:34:37.061272	27185	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573427	2021-06-19 22:29:54.874434	27185	species	avibase-A8347C7D	Eastern Bluebird	Sialia sialis				6	FY	C4	FY		United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137397778	2021-04-30 21:20:46.93079	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			3016 Barrytown Road, Gilbertown, Alabama, US (31.845, -88.211)	L14680641	P	31.8445272	-88.2113793	2021-04-29	09:24:00	obsr396714	S86764547	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389676	2021-04-30 21:21:17.956339	32327	species	avibase-6090278A	Eastern Towhee	Pipilo erythrophthalmus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137397777	2021-04-30 21:20:46.925438	26890	species	avibase-94A44032	European Starling	Sturnus vulgaris			N	2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			3016 Barrytown Road, Gilbertown, Alabama, US (31.845, -88.211)	L14680641	P	31.8445272	-88.2113793	2021-04-29	09:24:00	obsr396714	S86764547	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1119451802	2021-04-12 14:30:50.655931	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lenoir Landing Road, Toxey, Alabama, US (31.854, -88.162)	L10990342	P	31.8543686	-88.1615555	2021-04-12	13:20:00	obsr1415768	S85406830	Stationary	P21	EBIRD	9			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390150	2021-06-30 10:37:38.264078	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137404002	2021-06-20 16:34:37.061272	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573424	2021-06-19 22:29:54.874434	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137394620	2021-06-20 15:34:45.905494	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573426	2021-06-19 22:29:54.874434	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137403992	2021-06-20 16:34:37.061272	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390144	2021-06-30 10:37:38.264078	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389664	2021-04-30 21:21:17.908067	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117695485	2021-04-10 17:59:02.240091	7200	species	avibase-49D9148A	Great Egret	Ardea alba				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1119333120	2021-04-12 11:46:27.924796	7200	species	avibase-49D9148A	Great Egret	Ardea alba				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lenoir Landing Road, Toxey, Alabama, US (31.854, -88.162)	L10990342	P	31.8543686	-88.1615555	2021-04-12	10:30:00	obsr1415768	S85395547	Traveling	P22	EBIRD	15	0.241		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573411	2021-06-19 22:29:54.874434	7200	species	avibase-49D9148A	Great Egret	Ardea alba				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137394611	2021-06-20 15:34:45.905494	7200	species	avibase-49D9148A	Great Egret	Ardea alba				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137403995	2021-06-20 16:34:37.061272	32949	species	avibase-15EB3000	Hooded Warbler	Setophaga citrina				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117695481	2021-04-10 17:59:02.22992	32949	species	avibase-15EB3000	Hooded Warbler	Setophaga citrina				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1137394623	2021-06-20 15:34:45.905494	33474	species	avibase-043F337A	Indigo Bunting	Passerina cyanea				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390137	2021-06-30 10:37:38.264078	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				2	C 	C3	C 		United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137403997	2021-06-20 16:34:37.061272	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137397775	2021-04-30 21:20:46.917111	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			3016 Barrytown Road, Gilbertown, Alabama, US (31.845, -88.211)	L14680641	P	31.8445272	-88.2113793	2021-04-29	09:24:00	obsr396714	S86764547	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389674	2021-04-30 21:21:17.941015	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390148	2021-06-30 10:37:38.264078	33382	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389678	2021-04-30 21:21:17.961744	33382	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117678877	2021-04-10 17:59:02.20362	33382	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1137403993	2021-06-20 16:34:37.061272	33382	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137394618	2021-06-20 15:34:45.905494	33382	species	avibase-4E74AE22	Northern Cardinal	Cardinalis cardinalis				6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137394622	2021-06-20 15:34:45.905494	27176	species	avibase-7EFF698D	Northern Mockingbird	Mimus polyglottos				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573423	2021-06-19 22:29:54.874434	32955	species	avibase-41062654	Northern Parula	Setophaga americana				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390138	2021-06-30 10:37:38.264078	32955	species	avibase-41062654	Northern Parula	Setophaga americana				8					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117671879	2021-04-10 17:59:02.206773	32955	species	avibase-41062654	Northern Parula	Setophaga americana				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1137394624	2021-06-20 15:34:45.905494	32955	species	avibase-41062654	Northern Parula	Setophaga americana				11					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1119333122	2021-04-12 11:46:27.932938	32955	species	avibase-41062654	Northern Parula	Setophaga americana				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lenoir Landing Road, Toxey, Alabama, US (31.854, -88.162)	L10990342	P	31.8543686	-88.1615555	2021-04-12	10:30:00	obsr1415768	S85395547	Traveling	P22	EBIRD	15	0.241		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389669	2021-04-30 21:21:17.921916	32955	species	avibase-41062654	Northern Parula	Setophaga americana				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1119451799	2021-04-12 14:30:50.639674	32955	species	avibase-41062654	Northern Parula	Setophaga americana				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lenoir Landing Road, Toxey, Alabama, US (31.854, -88.162)	L10990342	P	31.8543686	-88.1615555	2021-04-12	13:20:00	obsr1415768	S85406830	Stationary	P21	EBIRD	9			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137404000	2021-06-20 16:34:37.061272	32955	species	avibase-41062654	Northern Parula	Setophaga americana				7					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389670	2021-04-30 21:21:17.922874	23172	species	avibase-2C1981BB	Northern Rough-winged Swallow	Stelgidopteryx serripennis				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573413	2021-06-19 22:29:54.874434	23172	species	avibase-2C1981BB	Northern Rough-winged Swallow	Stelgidopteryx serripennis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573419	2021-06-19 22:29:54.874434	7429	species	avibase-1327AC55	Osprey	Pandion haliaetus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137390152	2021-06-30 10:37:38.264078	11237	species	avibase-00635FF9	Pileated Woodpecker	Dryocopus pileatus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	06:33:00	obsr396714	S86764508	Traveling	P22	EBIRD	82	3.106		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137389680	2021-04-30 21:21:17.965406	11237	species	avibase-00635FF9	Pileated Woodpecker	Dryocopus pileatus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-29	10:52:00	obsr396714	S86764584	Traveling	P22	EBIRD	211	0.354		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137394617	2021-06-20 15:34:45.905494	11237	species	avibase-00635FF9	Pileated Woodpecker	Dryocopus pileatus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1137404005	2021-06-20 16:34:37.061272	11237	species	avibase-00635FF9	Pileated Woodpecker	Dryocopus pileatus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Bladon Springs SP	L919298	H	31.7343243	-88.1967198	2021-04-29	09:41:00	obsr396714	S86764572	Traveling	P22	EBIRD	56	1.947		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1135573409	2021-06-19 22:29:54.874434	11237	species	avibase-00635FF9	Pileated Woodpecker	Dryocopus pileatus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Coffeeville Lake Public Use Area	L919299	H	31.7511604	-88.1438255	2021-04-28	15:31:00	obsr396714	S86628195	Traveling	P22	EBIRD	180	2.189		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1117695484	2021-04-10 17:59:02.236979	32860	species	avibase-4D08EE7E	Prothonotary Warbler	Protonotaria citrea				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-10	11:41:00	obsr340634	S85267497	Traveling	P22	EBIRD	19	3.219		2	1		0	1	0		Birded main road driving from the maintenance shop area for a distance of two miles, stopping to observe at 8 locations. Did not bird on the return trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS1137394613	2021-06-20 15:34:45.905494	32860	species	avibase-4D08EE7E	Prothonotary Warbler	Protonotaria citrea				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27	USFWS_120		Choctaw NWR	L919297	H	31.8212363	-88.1835222	2021-04-29	08:20:00	obsr396714	S86764519	Traveling	P22	EBIRD	58	11.330		1	1		1	1	0				
